OpportunityServiceLine,ClientSector,AccountName,ProspectClientName,OpportunityName,Stage,ProbaOfWin,EffectiveOpenDate,AnticipatedWinDate,EffectiveCloseDate,OpportunityPartnerName,PursuitLeaderName,ManagedByName,PursuitTeamName,IdentifiedByName,PACEStatus,RelatedEngagements,Currency,TotalValueOfPotentialSale,TotalValueTND,OpportunitySubSL,OriginalOpportunityID,OpportunityID,MS,SSL1,Country,Region
tax,Banking & Capital Markets,West Group/Frank Dean,West Group/Frank Dean,Compatible actuating methodology,Qualify,35,2023-03-21,2021-02-11,,Jacob Rogers,Jacob Lee,Matthew Dudley%,Jesse Hernandez,Brittney Price,,,USD,86.22208845376991,86.22208845376991,tax,E62239349,E62239349-372,FS,International Tax Transaction Services,Nigeria,Afrique
tax,Technology,Lopez-Nixon/Robert Perez,Lopez-Nixon/Robert Perez,Upgradable high-level installation,Identify,15,2021-04-07,2023-05-19,,Jennifer Wood,Lawrence Johnson,Roy Coleman%,Stephanie Lopez,Christina Johnson,,,USD,57.04037870277302,57.04037870277302,tax,E63646725,E63646725-373,TMT,Indirect,Égypte,Afrique
sat,Technology,"Tucker, Guerrero and Clark/Thomas George","Tucker, Guerrero and Clark/Thomas George",Switchable bandwidth-monitored archive,Qualify,20,2021-06-25,2023-08-18,,Jason Sparks,Jessica Leach,Christopher Mccoy%,Taylor Martin,Clinton Davis,,,USD,73.76346453660538,73.76346453660538,sat,E66654493,E66654493-374,TMT,EY-P,Mali,Afrique
sat,startup,Wilson-Walker/Tiffany Wong,Wilson-Walker/Tiffany Wong,Streamlined foreground secured line,Pursue,65,2023-12-17,2022-11-09,,Douglas Carlson,Jessica Morales,David Stanley%,Helen Ware,Laura Zhang,,,USD,83.30112847649966,83.30112847649966,sat,E67137930,E67137930-375,Private,Transactions & Corporate Finance,Soudan,Afrique
assurance,Infrastructure,Fletcher Inc/Monica Foster,Fletcher Inc/Monica Foster,Customizable systematic extranet,Identify,15,2021-01-12,2021-12-28,,Paige Jennings,Tommy Miller,Michelle Newman%,Christopher Martinez,Jacob Bartlett,,,USD,87.83323106562372,87.83323106562372,assurance,E63118521,E63118521-376,GPS,Technology Assurance,Émirats arabes unis,Asie
sat,Media & Entertainment,Frank Inc/Ashley Hernandez,Frank Inc/Ashley Hernandez,Synergistic directional architecture,Closing,100,2023-03-06,2021-03-26,,Alyssa Benson,Daniel Mccarthy,Michelle Murillo%,Jessica Garcia,Cindy Bowen,,,USD,61.92300665151822,61.92300665151822,sat,E68855524,E68855524-377,TMT,EY-P,Sénégal,Afrique
tax,Defense,"Stephenson, Thomas and Schmidt/Judith Townsend","Stephenson, Thomas and Schmidt/Judith Townsend",Object-based disintermediate focus group,Declined,100,2021-11-10,2021-12-05,,Wendy Mahoney,Laura Barr,Michael Riddle%,Christina Pennington,Daniel Patterson,,,USD,94.08873837192326,94.08873837192326,tax,E64761667,E64761667-378,GPS,PAS,Nigeria,Afrique
tax,Health,Cole Inc/Steven Perry,Cole Inc/Steven Perry,Decentralized 24/7 orchestration,Lost,100,2023-10-01,2023-02-11,,Linda Booth,April Richards,Matthew Zuniga%,Deanna Marquez,Latoya Thompson,,,USD,99.4775640087215,99.4775640087215,tax,E61179361,E61179361-379,GPS,Indirect,Pakistan,Asie
tax,startup,Mendez-Davis/Andrew Barrett,Mendez-Davis/Andrew Barrett,Horizontal systematic product,Won,5,2021-01-12,2023-08-07,2021-11-07 00:00:00,Hailey Leon,Lindsay Stone,Darren Ball%,Patricia Ellis,Tony Strong,approved,,USD,57.78276813143397,57.78276813143397,tax,E61750138,E61750138-380,Private,Law,Arabie saoudite,Asie
consulting,Defense,Alexander Inc/Arthur Lynch,Alexander Inc/Arthur Lynch,Implemented transitional algorithm,Declined,20,2022-05-03,2023-10-09,,Pamela Adams,Charles Huber,Eric West%,Aaron Campbell,Sara Jackson,,,USD,97.16270064806102,97.16270064806102,consulting,E61207733,E61207733-381,GPS,Cybersecurity,Guinée,Afrique
tax,Banking & Capital Markets,"Garcia, Smith and Moses/Richard Sanchez","Garcia, Smith and Moses/Richard Sanchez",Versatile neutral instruction set,Lost,100,2022-08-28,2022-02-19,,Casey Mccarty,Bailey Gomez,Alyssa Bradshaw%,Stephen Foster,Erin Marshall,,,USD,60.198396375266455,60.198396375266455,tax,E63210955,E63210955-382,FS,PAS,Guinée,Afrique
assurance,Telecommunications,Rocha-Johnson/Dana Avila,Rocha-Johnson/Dana Avila,Assimilated even-keeled task-force,Identify,15,2021-10-01,2021-12-07,,Glenda Kramer,Michael Robinson,Monica Reeves%,Mary Campos,Dennis Carter,,,USD,68.50099755442609,68.50099755442609,assurance,E65141009,E65141009-383,TMT,Finance,Angola,Afrique
tax,Defense,"Sanchez, Santos and Holt/Mark Herring","Sanchez, Santos and Holt/Mark Herring",Face-to-face optimal website,Closing,5,2022-08-08,2021-01-04,,Walter Ford,Erika Powell,Andrea Reyes%,Daniel Jones,David Vargas,,,USD,74.22508071334981,74.22508071334981,tax,E61079293,E61079293-384,GPS,Indirect,Algérie,Afrique
tax,startup,Singh Inc/Robert Logan,Singh Inc/Robert Logan,User-friendly reciprocal Graphical User Interface,Qualify,20,2021-02-05,2021-11-24,,John Mcdaniel,Bryan Hancock,Daniel Hamilton%,Luke Padilla,Erica Norton,,,USD,61.041675988705606,61.041675988705606,tax,E65499731,E65499731-385,Private,BTS,Côte d’Ivoire,Afrique
sat,Health,Stevens-Nelson/Charles Lowe,Stevens-Nelson/Charles Lowe,Synchronized attitude-oriented utilization,Closing,100,2023-10-07,2021-02-20,,Amber Daniels,Stacey Santos,Julia Wilson%,Joshua Morales,Matthew Hampton,,,USD,51.61840899588649,51.61840899588649,sat,E67814223,E67814223-386,GPS,Transactions & Corporate Finance,Sierra Leone,Afrique
consulting,startup,"Henderson, Chase and Warner/Mallory Young","Henderson, Chase and Warner/Mallory Young",Devolved global instruction set,Closing,75,2021-03-06,2023-03-24,,Tammy Gordon,Todd Lee,Alexis Ellis%,Barbara Bennett,David Baker,,,USD,76.8062437817845,76.8062437817845,consulting,E67587753,E67587753-387,Private,Strategy & Transformation,Jordanie,Asie
consulting,Banking & Capital Markets,"Smith, Moore and Benson/Christopher Reed","Smith, Moore and Benson/Christopher Reed",Devolved dynamic architecture,Qualify,40,2021-07-10,2021-02-13,,Robert Harris,Melanie Collins,Amy Young%,Meredith Reed,Jeffrey Savage,,,USD,92.8755912957938,92.8755912957938,consulting,E69839223,E69839223-388,FS,Risk,Madagascar,Afrique
tax,startup,"Nguyen, Moore and Lewis/Edward Johnson","Nguyen, Moore and Lewis/Edward Johnson",Programmable local knowledge user,Identify,15,2022-02-19,2023-01-19,,Rachel Nunez,Jose Archer,Amanda Williams%,Brenda Moore,Jay Ryan,,,USD,70.5893880892108,70.5893880892108,tax,E64621841,E64621841-389,Private,GCR,Mali,Afrique
consulting,Telecommunications,"Morton, Bell and Pierce/Karen Williams","Morton, Bell and Pierce/Karen Williams",Right-sized tangible time-frame,Won,20,2023-03-31,2021-10-04,2022-03-28 00:00:00,Aaron Maynard,Connor Austin,Larry Lucas%,Brianna Mills,Summer Hamilton,approved,,TND,54.41274410673614,54.41274410673614,consulting,E66345768,E66345768-390,TMT,Customer & Growth,Tunisie,Tunisia
assurance,startup,Garcia-Price/Carly Simpson,Garcia-Price/Carly Simpson,Extended optimal analyzer,Identify,15,2022-03-24,2022-12-01,,Crystal Wright,Kimberly Clay,Jason Brown%,Kelly Green,Jacqueline Bell,,,EUR,85.09091192989732,85.09091192989732,assurance,E61649377,E61649377-391,Private,Audit & Governance,Danemark,Europe
assurance,Banking & Capital Markets,"Hopkins, Ruiz and Rowe/Walter Stewart","Hopkins, Ruiz and Rowe/Walter Stewart",Profound interactive budgetary management,Won,20,2023-03-26,2022-11-27,2022-10-19 00:00:00,Karen Conley,Michael Johnson,Todd Valdez%,Ryan Fisher,Kathy Johnson,approved,,EUR,75.07124013238334,75.07124013238334,assurance,E66463324,E66463324-392,FS,Audit & Governance,France,Europe
consulting,Insurance,Nelson Group/Jennifer Castillo,Nelson Group/Jennifer Castillo,Decentralized leadingedge functionalities,Won,100,2022-08-28,2023-03-18,2022-05-31 00:00:00,Elizabeth Matthews,David Calderon,Stacey Rodriguez%,Deborah Henderson,Carla Smith,approved,,USD,98.31811480464202,98.31811480464202,consulting,E66459496,E66459496-393,FS,Strategy & Transformation,Lesotho,Afrique
assurance,startup,Strong Group/Michael Moran,Strong Group/Michael Moran,Proactive holistic focus group,Identify,15,2022-12-14,2022-10-23,,Amber Smith,Matthew Choi MD,James Payne%,Misty Martinez,Ashley Larson,,,USD,52.23547982656498,52.23547982656498,assurance,E63768621,E63768621-394,Private,Technology Assurance,Gabon,Afrique
consulting,startup,"Norris, Miller and Spencer/Steven Willis","Norris, Miller and Spencer/Steven Willis",De-engineered local capacity,Identify,10,2022-12-18,2022-03-23,,Oscar Kane,Joshua Floyd,Joseph Holt%,Ryan Miller DDS,Anthony Hays,,,USD,64.54761811792751,64.54761811792751,consulting,E68734560,E68734560-395,Private,Cybersecurity,Sao Tomé,Afrique
tax,Media & Entertainment,Nguyen Group/Mary Woods,Nguyen Group/Mary Woods,Open-architected hybrid software,Won,100,2023-03-27,2021-04-14,2022-08-03 00:00:00,Kelly Bell,Alicia Smith,Charles Adams%,Kelly Foster,Robert Palmer,approved,,USD,91.21156918847535,91.21156918847535,tax,E69537445,E69537445-396,TMT,Indirect,Liban,Asie
consulting,Health,"Jones, Frank and Bush/Andrea Fisher","Jones, Frank and Bush/Andrea Fisher",Phased stable Local Area Network,Won,20,2023-07-17,2023-04-29,2023-02-20 00:00:00,Melissa Day,Sandra Scott,Sheri Bennett%,Stephen Mendez,Kathy Reyes,approved,,EUR,88.10133546689406,88.10133546689406,consulting,E64167166,E64167166-397,GPS,Strategy & Transformation,Portugal,Europe
sat,Insurance,Nunez-Wise/Rhonda Brandt,Nunez-Wise/Rhonda Brandt,Monitored demand-driven project,Identify,15,2022-06-28,2023-08-01,,Randy Warren,Harry Clay,Sarah Hall%,Robert Sanders,Zachary Jensen,,,USD,83.28363706034335,83.28363706034335,sat,E65377928,E65377928-398,FS,Transactions & Corporate Finance,Comores,Afrique
consulting,Media & Entertainment,"Wells, Wallace and Johnson/Daniel Murillo","Wells, Wallace and Johnson/Daniel Murillo",Assimilated foreground system engine,Pursue,50,2023-02-25,2022-11-08,,Andrew Davis,Chelsea Andrade,Emily Garcia%,Christopher Harrison,Mark Thornton,,,USD,81.98641896469749,81.98641896469749,consulting,E62365753,E62365753-399,TMT,Customer & Growth,Cameroun,Afrique
sat,Wealth & Asset Management,Patel-Stewart/Amber Ramirez,Patel-Stewart/Amber Ramirez,Enhanced disintermediate hierarchy,Qualify,40,2021-01-06,2023-03-30,,Anna Harvey,Megan Singh,Diane Hurley%,John Byrd,Daniel Jefferson,,,EUR,94.43700586902814,94.43700586902814,sat,E61512332,E61512332-400,FS,EY-P,Pays-Bas,Europe
assurance,startup,"Young, Monroe and Hanson/Omar Pierce","Young, Monroe and Hanson/Omar Pierce",Managed reciprocal customer loyalty,Declined,100,2021-07-08,2021-07-10,,Joshua Moore,Phyllis Jones,Samantha Jones%,Maria Sandoval,Alyssa Johnson,,,USD,61.843465645464825,61.843465645464825,assurance,E63864859,E63864859-401,Private,Audit & Governance,Mauritanie,Afrique
consulting,Telecommunications,"Wolf, Hernandez and Allen/Alyssa Santiago","Wolf, Hernandez and Allen/Alyssa Santiago",Virtual radical migration,Pursue,70,2022-07-18,2023-07-05,,Courtney Thompson,Joseph Sanchez,Megan Conley%,Tyler Pacheco,Nancy Wong,,,EUR,97.41701418186284,97.41701418186284,consulting,E64304233,E64304233-402,TMT,Technology,Grèce,Europe
sat,startup,"Fox, Holmes and Thompson/Joseph Schneider","Fox, Holmes and Thompson/Joseph Schneider",Visionary actuating process improvement,Pursue,75,2022-05-01,2021-03-19,,Tyler Fuentes,Bobby Willis,Rachel Williams%,Paul Soto,Aaron Bond,,,USD,90.80214368114684,90.80214368114684,sat,E64479302,E64479302-403,Private,EY-P,Comores,Afrique
consulting,Wealth & Asset Management,Pierce PLC/Laura Fields,Pierce PLC/Laura Fields,Re-contextualized static Internet solution,Pursue,35,2021-01-09,2021-10-07,,Donna Ware,Ralph Ford,Christopher Liu%,James Riley,Michelle French,,,USD,61.09824428489438,61.09824428489438,consulting,E67686183,E67686183-404,FS,Strategy & Transformation,Djibouti,Afrique
tax,Insurance,Villarreal-Jackson/Pamela Sherman,Villarreal-Jackson/Pamela Sherman,Grass-roots full-range artificial intelligence,Lost,20,2023-06-12,2021-02-24,,Robert Huffman,Alexandra Garcia,Terry Wilson%,Jesus Perry,James Obrien,,,USD,77.34482326671709,77.34482326671709,tax,E65411944,E65411944-405,FS,GCR,Émirats arabes unis,Asie
assurance,Health,"Harris, James and Gonzalez/Courtney Yang","Harris, James and Gonzalez/Courtney Yang",Automated even-keeled pricing structure,Lost,100,2023-02-12,2021-08-03,,Jeffrey Bautista,Jasmine Collins,Jessica Bell%,Brenda Jones,Stephen Vang,,,USD,62.58382610257589,62.58382610257589,assurance,E64105647,E64105647-406,GPS,Forensics,Guinée,Afrique
sat,Health,Hill LLC/Benjamin Montgomery,Hill LLC/Benjamin Montgomery,Profit-focused multi-state matrices,Closing,75,2021-02-02,2023-05-04,,Ricardo Perkins,Mrs. Jennifer Morris MD,Miss April Lynch%,Joseph Holloway,Andrew Scott,,,EUR,80.07446798758322,80.07446798758322,sat,E64110186,E64110186-407,GPS,Transactions & Corporate Finance,République tchèque,Europe
sat,startup,Riley-Freeman/David Reed,Riley-Freeman/David Reed,Down-sized non-volatile installation,Won,100,2023-05-21,2021-01-30,2023-02-11 00:00:00,Kimberly Williams,Nancy Chen,Melanie Reed%,Mark Banks,Anthony Short,approved,,EUR,76.90768943195332,76.90768943195332,sat,E64404459,E64404459-408,Private,Transactions & Corporate Finance,Pays-Bas,Europe
sat,startup,Garcia LLC/Edward Wilson,Garcia LLC/Edward Wilson,Proactive disintermediate emulation,Won,100,2021-03-18,2021-07-07,2022-03-12 00:00:00,Sara Chapman,Arthur Alvarado,Daniel Barrera%,Jeff Blanchard,Dr. Scott Sharp,approved,,USD,80.0975249897128,80.0975249897128,sat,E62392357,E62392357-409,Private,Transactions & Corporate Finance,Arabie saoudite,Asie
consulting,Health,"Payne, Stevens and Powell/Alyssa Pollard","Payne, Stevens and Powell/Alyssa Pollard",Re-engineered client-server instruction set,Pursue,75,2023-04-09,2022-05-10,,Bryan May,Ashley Martinez,James Pena%,Stephanie Walker,Rebecca Edwards,,,EUR,65.42972299174673,65.42972299174673,consulting,E62382448,E62382448-410,GPS,Risk,Pologne,Europe
sat,Media & Entertainment,Nelson PLC/Sarah Stanton,Nelson PLC/Sarah Stanton,Focused content-based hierarchy,Declined,5,2023-10-28,2022-05-18,,Douglas Mccormick,Alexis Coleman,Carl George%,Jason Allen,Angela Hall,,,USD,50.45558084549271,50.45558084549271,sat,E65434686,E65434686-411,TMT,Transactions & Corporate Finance,Koweït,Asie
sat,Infrastructure,Simpson Inc/Hunter Watson,Simpson Inc/Hunter Watson,Proactive executive leverage,Declined,100,2022-11-06,2022-07-14,,Joshua Moore,Ricky Schultz,Daniel Chavez%,Christina Gray,Dr. Michelle Chavez,,,USD,61.05970211312238,61.05970211312238,sat,E66740574,E66740574-412,GPS,Transactions & Corporate Finance,République démocratique du Congo,Afrique
tax,startup,Avila-Cordova/Maria Johnson,Avila-Cordova/Maria Johnson,Intuitive maximized flexibility,Won,100,2022-09-02,2022-12-25,2022-02-08 00:00:00,Brooke Hall,Laura Murphy,Rhonda Curtis%,Jeffery Contreras,Jeremy Garcia,approved,,USD,62.92874906637847,62.92874906637847,tax,E61630596,E61630596-413,Private,PAS,Gabon,Afrique
assurance,startup,"Vargas, Short and Stewart/Kristen Baker","Vargas, Short and Stewart/Kristen Baker",Optional dynamic Internet solution,Qualify,40,2021-08-26,2023-03-19,,Scott Schmidt,Caroline Stout,Donald Hall%,Angela Morris,Marissa Patton DVM,,,EUR,94.77540026136793,94.77540026136793,assurance,E64490203,E64490203-414,Private,FAAS,Belgique,Europe
sat,Wealth & Asset Management,"Johnson, Williams and Jones/Sarah Pierce","Johnson, Williams and Jones/Sarah Pierce",Business-focused mobile pricing structure,Identify,20,2023-09-21,2021-03-06,,Jay Powers,Paul Mathis,Cameron Jimenez%,Victor Baker,Sandra Peterson,,,USD,88.38792912770874,88.38792912770874,sat,E63008112,E63008112-415,FS,Transactions & Corporate Finance,Comores,Afrique
sat,Insurance,"Brown, Munoz and Johnson/April Roman","Brown, Munoz and Johnson/April Roman",Seamless full-range data-warehouse,Declined,100,2021-10-08,2022-04-12,,Michelle Espinoza,Stephen Holder,Kevin Avery%,Jared Pratt,Jerry Pierce,,,USD,98.94714084187436,98.94714084187436,sat,E67991144,E67991144-416,FS,EY-P,Bénin,Afrique
sat,Technology,Aguilar-Jones/Rachel Miller,Aguilar-Jones/Rachel Miller,Realigned 24/7 help-desk,Declined,5,2023-09-16,2022-05-17,,Garrett Christensen,Sabrina Taylor,Susan Sellers%,Christina Gonzalez,Christina Ward,,,USD,89.17078355982161,89.17078355982161,sat,E64361222,E64361222-417,TMT,Transactions & Corporate Finance,Mauritanie,Afrique
consulting,Infrastructure,Moran-Lopez/Joshua Gallagher,Moran-Lopez/Joshua Gallagher,Assimilated next generation attitude,Lost,20,2023-08-05,2022-11-25,,Nicole Sosa,Kevin Hall,Dawn Gray%,Angela Wagner,Patricia Young,,,EUR,76.79593013633828,76.79593013633828,consulting,E61097296,E61097296-418,GPS,Supply Chain & Operations,Belgique,Europe
tax,startup,"Morton, Gould and Jackson/Justin Smith","Morton, Gould and Jackson/Justin Smith",Organic leadingedge array,Qualify,40,2022-10-04,2021-01-26,,Helen Lewis,Angela Gordon,Lisa Herrera%,Michaela Graham,Amanda Miller,,,EUR,57.266677006756545,57.266677006756545,tax,E62643963,E62643963-419,Private,Indirect,Danemark,Europe
sat,Telecommunications,"Sanchez, Durham and Baker/Carrie Meadows","Sanchez, Durham and Baker/Carrie Meadows",Innovative tangible database,Identify,10,2021-04-27,2021-09-23,,Stephen Richards,Jonathan Anderson,Tara Taylor%,Jason Martinez,Susan Thompson,,,USD,92.82532538496966,92.82532538496966,sat,E64629594,E64629594-420,TMT,EY-P,Madagascar,Afrique
consulting,Banking & Capital Markets,Lewis-Boyd/Danny Brown,Lewis-Boyd/Danny Brown,User-centric stable algorithm,Qualify,20,2021-03-12,2021-07-02,,Jimmy Long,Shelly Beck,Stacey Kaiser%,Lauren Powell MD,Albert Solis,,,EUR,81.45057728876267,81.45057728876267,consulting,E62712390,E62712390-421,FS,Technology,Pays-Bas,Europe
assurance,Wealth & Asset Management,"Jackson, Kennedy and Livingston/Tracy Watson","Jackson, Kennedy and Livingston/Tracy Watson",Stand-alone secondary encoding,Qualify,25,2021-05-28,2022-05-10,,David Santos,Michael Irwin DDS,Cody Arellano%,Jonathan Zavala,Patrick Herman,,,USD,67.62584659856415,67.62584659856415,assurance,E64966854,E64966854-422,FS,FAAS,Madagascar,Afrique
tax,Banking & Capital Markets,"Hall, Johnson and Patrick/Jennifer Lewis","Hall, Johnson and Patrick/Jennifer Lewis",Inverse holistic moratorium,Won,5,2023-12-18,2022-01-13,2021-11-20 00:00:00,Christopher Watson MD,Jeffery Perkins,Paul Cook%,Sandra Wiley,Travis Ochoa,approved,,USD,53.116348751546795,53.116348751546795,tax,E68798893,E68798893-423,FS,BTS,Sénégal,Afrique
sat,Banking & Capital Markets,Collier and Sons/Jennifer Pratt,Collier and Sons/Jennifer Pratt,Pre-emptive uniform analyzer,Qualify,50,2023-07-17,2021-10-30,,Miss Amy Mathews,Denise Martin,Kylie Smith PhD%,Morgan Brown,Lori Holmes,,,EUR,82.87740156742026,82.87740156742026,sat,E66799653,E66799653-424,FS,EY-P,France,Europe
sat,Health,Sanford-Stanton/Angela West,Sanford-Stanton/Angela West,Optimized systematic Local Area Network,Qualify,50,2021-06-17,2023-07-05,,Zachary Lawson,Kathy Bowen,Brenda Clark%,Robert Ruiz,Nicole Mora,,,USD,74.72431168589067,74.72431168589067,sat,E64705849,E64705849-425,GPS,Transactions & Corporate Finance,Mali,Afrique
tax,startup,Atkins Ltd/Lacey Weiss,Atkins Ltd/Lacey Weiss,Function-based exuding open architecture,Declined,5,2022-05-08,2023-01-01,,Whitney Coleman,Beverly Diaz,Justin Jackson%,Michael Montes,Kathleen Chapman,,,USD,84.37025805669526,84.37025805669526,tax,E66683503,E66683503-426,Private,International Tax Transaction Services,Émirats arabes unis,Asie
sat,Defense,Hanson-Lozano/Brian Stout,Hanson-Lozano/Brian Stout,Future-proofed demand-driven strategy,Qualify,25,2022-08-28,2022-10-19,,Stephanie Smith,Austin Green,Christine Mccormick%,Chelsea Franco,Kimberly Long,,,USD,97.58992166778319,97.58992166778319,sat,E64216943,E64216943-427,GPS,Transactions & Corporate Finance,Burundi,Afrique
consulting,startup,"Harris, Price and Nelson/Jerry Mendoza","Harris, Price and Nelson/Jerry Mendoza",Focused regional Graphical User Interface,Qualify,25,2021-06-28,2022-12-28,,Eric Sutton,Susan Calhoun,Judy Maynard%,Rachel Williams,Michele Larson,,,USD,53.954144194631006,53.954144194631006,consulting,E64013991,E64013991-428,Private,Compliance and Resilience,Sierra Leone,Afrique
sat,Defense,Romero-Kramer/Erin Bradley,Romero-Kramer/Erin Bradley,Synchronized scalable groupware,Lost,20,2023-10-20,2022-04-09,,Jody Wallace,Jonathan Walls,Kristen Bright%,Robert Ruiz,Susan Miller,,,USD,97.46503828521531,97.46503828521531,sat,E63100181,E63100181-429,GPS,Transactions & Corporate Finance,Algérie,Afrique
tax,Defense,Thomas-Johnson/Jennifer Richards,Thomas-Johnson/Jennifer Richards,Synergized exuding forecast,Won,100,2023-10-23,2021-09-10,2022-04-28 00:00:00,Erica Garcia,Alyssa Lopez,Robert Arellano%,Dustin Marsh,Rachel Williams,approved,,EUR,60.02610855416691,60.02610855416691,tax,E64103535,E64103535-430,GPS,BTS,Grèce,Europe
assurance,startup,"Thompson, Perez and Lee/Carolyn Dennis","Thompson, Perez and Lee/Carolyn Dennis",Robust explicit circuit,Lost,100,2021-11-08,2023-07-17,,John Robinson,Brian Parrish,John Esparza%,Gary Scott,Alyssa Johnson,,,USD,82.13949147561931,82.13949147561931,assurance,E66702076,E66702076-431,Private,CCaSS,Égypte,Afrique
consulting,startup,Jensen PLC/Anthony Cruz,Jensen PLC/Anthony Cruz,Face-to-face heuristic hardware,Won,20,2022-07-14,2021-06-18,2021-03-06 00:00:00,Stephanie Torres MD,Eric Wright,Heather Nelson%,Janet Yates,Todd Long,approved,,USD,76.83743035280008,76.83743035280008,consulting,E61757000,E61757000-432,Private,Technology Assurance,Madagascar,Afrique
assurance,startup,"Banks, Khan and Carter/Bruce Perez","Banks, Khan and Carter/Bruce Perez",Focused systemic knowledgebase,Pursue,45,2021-06-12,2023-11-30,,Aaron Ward,Andrew Molina,Derrick Evans%,Alyssa Cervantes,Courtney Reese,,,EUR,63.53060276313488,63.53060276313488,assurance,E64476093,E64476093-433,Private,Audit & Governance,Grèce,Europe
tax,Banking & Capital Markets,Riley-Carter/Crystal Stewart,Riley-Carter/Crystal Stewart,Quality-focused responsive implementation,Lost,100,2023-08-07,2023-03-29,,Joseph Rogers,Katherine Miranda DDS,Ronald Garcia%,Meagan Barrett,Samantha Wood,,,EUR,58.10556939688256,58.10556939688256,tax,E69164949,E69164949-434,FS,BTS,Pologne,Europe
assurance,Telecommunications,Ellis and Sons/Mr. Jeff Gould,Ellis and Sons/Mr. Jeff Gould,Profit-focused zero-defect utilization,Lost,100,2021-12-04,2022-12-05,,Austin Johnson,Amy Le,Angela Snyder%,Samuel Daniel,Walter Todd,,,USD,96.90288006312805,96.90288006312805,assurance,E68146933,E68146933-435,TMT,Audit & Governance,Mali,Afrique
sat,startup,"Horton, Torres and Young/Gregory Palmer","Horton, Torres and Young/Gregory Palmer",Versatile system-worthy moderator,Lost,20,2023-08-24,2021-01-11,,Cody Nelson,Anna Hayden,Felicia Hopkins%,Alexis Strickland,Angelica Hensley,,,USD,54.93674653073059,54.93674653073059,sat,E68577240,E68577240-436,Private,EY-P,Émirats arabes unis,Asie
assurance,Technology,"Anderson, Davis and Maxwell/Jamie Gomez","Anderson, Davis and Maxwell/Jamie Gomez",Proactive zero administration service-desk,Qualify,30,2022-11-12,2023-03-12,,Kristy Nelson,Donna Allen,William Jones%,Vanessa Garcia,Michaela Caldwell,,,USD,53.116723974802056,53.116723974802056,assurance,E68445173,E68445173-437,TMT,CCaSS,Burkina Faso,Afrique
consulting,Wealth & Asset Management,Brown PLC/Charlotte Foster,Brown PLC/Charlotte Foster,Organic intermediate orchestration,Closing,100,2023-07-26,2023-05-09,,Meredith Thomas,Larry Hansen,Michelle Zavala%,Caleb Abbott,Brett Hernandez,,,EUR,52.79132666980635,52.79132666980635,consulting,E63211144,E63211144-438,FS,Customer & Growth,Russie,Europe
consulting,Telecommunications,Dixon PLC/Michelle Morrison,Dixon PLC/Michelle Morrison,Visionary non-volatile functionalities,Won,20,2021-01-19,2021-05-16,2023-01-03 00:00:00,Phillip Hill,Kyle Francis,Jonathan Taylor%,William Fernandez,Craig Reese,approved,,USD,91.34578963286256,91.34578963286256,consulting,E69596214,E69596214-439,TMT,Compliance and Resilience,Cameroun,Afrique
consulting,Technology,Alvarado-Zimmerman/Amy Murillo,Alvarado-Zimmerman/Amy Murillo,Enhanced clear-thinking hardware,Lost,5,2022-11-10,2023-06-18,,Bradley Sherman,Jeffrey Wilson,Dr. Brett Nguyen%,Cathy Lee,Destiny Clark,,,USD,62.230566696635194,62.230566696635194,consulting,E67288152,E67288152-440,TMT,Risk,Bénin,Afrique
consulting,startup,"Harris, Robinson and Ruiz/Mary Obrien","Harris, Robinson and Ruiz/Mary Obrien",Total executive moratorium,Lost,20,2021-01-27,2022-04-01,,Joshua Davis,John Stone,Nicholas Smith%,Juan Grant,Juan White,,,USD,89.2466878689821,89.2466878689821,consulting,E66741762,E66741762-441,Private,Technology,Mauritanie,Afrique
consulting,Technology,"Carr, Martinez and Stout/Katherine White","Carr, Martinez and Stout/Katherine White",Business-focused grid-enabled open system,Qualify,30,2021-08-14,2021-02-12,,Christopher Greene,Robert Espinoza,Sergio Andrade%,Susan Duke,Wendy Allen,,,EUR,66.79114378157226,66.79114378157226,consulting,E64379563,E64379563-442,TMT,Risk,Pays-Bas,Europe
assurance,Defense,"Brown, Simpson and Brown/David Bowers","Brown, Simpson and Brown/David Bowers",Customer-focused empowering time-frame,Closing,75,2023-02-27,2021-04-09,,Jeanette Hampton,Patrick Sampson,Amber Benton%,Tracy Martin,Lori Lopez,,,TND,58.54829874458214,58.54829874458214,assurance,E68694032,E68694032-443,GPS,CCaSS,Tunisie,Tunisia
tax,Infrastructure,Booth-Bell/Dawn Pruitt,Booth-Bell/Dawn Pruitt,Diverse demand-driven system engine,Identify,15,2022-07-21,2023-04-30,,Jason Stevens,Theresa White,Shannon Martin%,James Velazquez,Tina Rice,,,USD,88.99152097055668,88.99152097055668,tax,E69712481,E69712481-444,GPS,International Tax Transaction Services,Jordanie,Asie
assurance,Defense,Smith and Sons/Jacqueline Myers,Smith and Sons/Jacqueline Myers,Adaptive modular artificial intelligence,Declined,5,2022-08-22,2023-03-16,,Erin Rodriguez,Julie Hudson,Mrs. Robin Richardson%,Molly Abbott,Cheryl Avery,,,USD,73.54790988830078,73.54790988830078,assurance,E64704824,E64704824-445,GPS,CCaSS,Mauritanie,Afrique
