OpportunityServiceLine,ClientSector,AccountName,ProspectClientName,OpportunityName,Stage,ProbaOfWin,EffectiveOpenDate,AnticipatedWinDate,EffectiveCloseDate,OpportunityPartnerName,PursuitLeaderName,ManagedByName,PursuitTeamName,IdentifiedByName,PACEStatus,RelatedEngagements,Currency,TotalValueOfPotentialSale,TotalValueTND,OpportunitySubSL,OriginalOpportunityID,OpportunityID,MS,SSL1,Country,Region
sat,Banking & Capital Markets,"Dixon, Reed and Edwards/Christopher Davidson","Dixon, Reed and Edwards/Christopher Davidson",Front-line static open architecture,Closing,75,2021-09-25,2021-10-06,,Valerie Soto,Nicholas Norton,Joshua Hall%,Alicia Reid,Brenda Griffin,,,USD,88.17686371210156,88.17686371210156,sat,E64102908,E64102908-855,FS,EY-P,Soudan,Afrique
consulting,Defense,Gonzalez-Walton/Karen Bryant,Gonzalez-Walton/Karen Bryant,Open-source neutral algorithm,Identify,20,2022-01-11,2022-05-06,,Sarah Munoz,Hannah Lara,Amber Allen%,Rachel Davis,Juan Anderson,,,USD,97.90464034812668,97.90464034812668,consulting,E62668714,E62668714-856,GPS,Supply Chain & Operations,Koweït,Asie
consulting,Defense,Taylor PLC/Nicholas Valenzuela,Taylor PLC/Nicholas Valenzuela,Ameliorated multi-state data-warehouse,Identify,15,2022-03-14,2022-05-11,,Brittany Petersen,Dustin Humphrey,Valerie Garcia%,Thomas Rivera,Douglas Yang,,,USD,55.330680057624576,55.330680057624576,consulting,E65834694,E65834694-857,GPS,Technology Assurance,Pakistan,Asie
tax,Media & Entertainment,"Williams, Moore and Shah/Julie Hicks","Williams, Moore and Shah/Julie Hicks",Up-sized exuding time-frame,Declined,100,2022-05-17,2022-11-28,,Ebony Moreno,Mrs. Amber Lozano,Timothy Griffin MD%,Jennifer Benson,Austin Russell,,,USD,74.01822475483094,74.01822475483094,tax,E61829423,E61829423-858,TMT,Law,Gabon,Afrique
tax,Insurance,Davis Inc/Susan Lyons,Davis Inc/Susan Lyons,Re-engineered human-resource middleware,Lost,20,2023-05-10,2023-12-06,,Dawn Ramos,Stephanie Brown,Jason Richardson%,Jodi Hart,Nancy Tucker,,,USD,99.81993888771864,99.81993888771864,tax,E68416239,E68416239-859,FS,BTS,Guinée,Afrique
consulting,startup,Mccall and Sons/Adam Bailey,Mccall and Sons/Adam Bailey,User-friendly asynchronous matrix,Won,5,2021-09-08,2022-01-04,2022-03-16,Ian Bryant,Amy Williams,Nancy Calderon%,John Olsen,Ruth Turner,approved,,EUR,57.69504744525755,57.69504744525755,consulting,E63341839,E63341839-860,Private,Sustainability,Luxembourg,Europe
tax,Banking & Capital Markets,"Cruz, Solomon and Thompson/Jessica Rogers","Cruz, Solomon and Thompson/Jessica Rogers",Progressive cohesive implementation,Declined,20,2023-04-21,2023-05-12,,William Tucker,Brian Williams,Justin Mullins%,Dakota Wolfe,Kevin Gonzalez,,,USD,96.44258405505384,96.44258405505384,tax,E62082273,E62082273-861,FS,Law,Gabon,Afrique
assurance,Media & Entertainment,Dixon Inc/Thomas Nelson,Dixon Inc/Thomas Nelson,Triple-buffered zero tolerance encoding,Qualify,40,2022-01-04,2022-03-20,,Mr. Ricky Mendoza,Jennifer Herrera,Anna Schneider%,Kenneth Henderson,Stephen Higgins,,,USD,89.23667063475887,89.23667063475887,assurance,E64544482,E64544482-862,TMT,CCaSS,Madagascar,Afrique
consulting,Health,Evans-Bailey/John Cannon,Evans-Bailey/John Cannon,Re-engineered neutral model,Pursue,45,2021-06-22,2022-04-30,,Paul Jones,Kelly Watson,Elizabeth Johnson%,Eric Munoz,Jessica Edwards,,,USD,50.25822410847404,50.25822410847404,consulting,E64918984,E64918984-863,GPS,Risk,Burkina Faso,Afrique
consulting,Health,"Hickman, Byrd and Berry/Rebecca Hobbs","Hickman, Byrd and Berry/Rebecca Hobbs",Organic context-sensitive attitude,Won,100,2022-08-29,2023-05-03,2023-06-07,Amber Oliver,Bryan Holland,Mrs. Julie Robinson%,Catherine Pearson,Melissa Garcia,approved,,TND,65.71956746394522,65.71956746394522,consulting,E61294168,E61294168-864,GPS,Strategy & Transformation,Tunisie,Tunisia
sat,startup,Newton-Hamilton/Donna Pierce,Newton-Hamilton/Donna Pierce,Multi-layered eco-centric portal,Pursue,70,2021-03-20,2021-11-29,,Dennis Hoover,Kevin Johnson,Seth Davis%,Trevor Hughes,Michelle Cobb,,,EUR,95.59373439119248,95.59373439119248,sat,E63546545,E63546545-865,Private,Transactions & Corporate Finance,Suisse,Europe
tax,Media & Entertainment,"Ryan, Powell and Smith/Stephen Bradley","Ryan, Powell and Smith/Stephen Bradley",Networked attitude-oriented contingency,Pursue,50,2022-09-09,2023-05-05,,Taylor Diaz,Steven Mitchell,Victoria Rogers%,Matthew Macias,Michelle Burton,,,USD,88.77966304195158,88.77966304195158,tax,E69311811,E69311811-866,TMT,Law,Arabie saoudite,Asie
tax,startup,Smith-Pena/Paul Rogers,Smith-Pena/Paul Rogers,Multi-layered 4thgeneration policy,Identify,15,2022-05-11,2023-03-10,,Ellen Morgan,Erika Stewart,Angela Smith%,Tonya Aguilar,Joshua Walsh,,,EUR,66.66543511790213,66.66543511790213,tax,E65627322,E65627322-867,Private,Law,Danemark,Europe
sat,Infrastructure,Whitney-Weaver/Debra Carter,Whitney-Weaver/Debra Carter,Diverse optimizing middleware,Qualify,30,2021-09-07,2021-11-20,,Madison Adams,Lawrence Lane,Bryan Brown%,Molly Brown,Amanda Hunt,,,EUR,56.4925513189104,56.4925513189104,sat,E69857587,E69857587-868,GPS,EY-P,Suisse,Europe
assurance,Infrastructure,Anderson-Reed/James Harrison,Anderson-Reed/James Harrison,Automated well-modulated hardware,Pursue,55,2022-04-12,2022-11-06,,Daniel Perry,Lindsay Delgado,Danielle Hill DDS%,Mark Weiss,Gabriel Martinez,,,EUR,94.9652222665398,94.9652222665398,assurance,E65945380,E65945380-869,GPS,Technology Assurance,France,Europe
consulting,startup,"Hill, Singleton and Short/Amy Mason","Hill, Singleton and Short/Amy Mason",Reduced client-driven extranet,Identify,15,2022-07-24,2023-07-16,,Christina Mcclain,Darlene Burke,Vincent Hughes%,Jessica Thornton,Christopher Davis,,,USD,90.37363788942426,90.37363788942426,consulting,E63745656,E63745656-870,Private,Technology Assurance,Égypte,Afrique
assurance,Infrastructure,"Smith, Williams and Davis/James Simmons","Smith, Williams and Davis/James Simmons",Customizable client-driven instruction set,Lost,20,2021-11-26,2022-08-25,,Elizabeth Chambers,William Robinson,James Price%,Christopher Morton,Andrew Baird,,,USD,67.98763339534221,67.98763339534221,assurance,E62302668,E62302668-871,GPS,Technology Assurance,Guinée,Afrique
tax,Banking & Capital Markets,Valentine Group/Jennifer Sullivan,Valentine Group/Jennifer Sullivan,Team-oriented bandwidth-monitored help-desk,Lost,20,2021-09-15,2022-05-14,,Jeffrey Cervantes,Charles Carr,William Jones%,Angela Farmer,Mrs. Rebecca Hill,,,USD,54.51821483658918,54.51821483658918,tax,E68795255,E68795255-872,FS,GCR,Sao Tomé,Afrique
assurance,Wealth & Asset Management,Lewis Ltd/James Mora,Lewis Ltd/James Mora,Fundamental transitional pricing structure,Qualify,25,2021-02-11,2021-03-18,,Juan Willis,Bryan James,Heather Ross%,Brian Brown,James Lee,,,USD,98.30502404936556,98.30502404936556,assurance,E62095774,E62095774-873,FS,Other Assurance,Gabon,Afrique
sat,Insurance,Brown and Sons/Lisa Hall,Brown and Sons/Lisa Hall,Customizable client-server neural-net,Closing,75,2023-08-12,2023-11-06,,Hector Lewis,Riley Reed,Amanda Murray%,Danielle Miller,Hannah Holmes,,,USD,53.97748012956874,53.97748012956874,sat,E65652528,E65652528-874,FS,Transactions & Corporate Finance,Lesotho,Afrique
assurance,startup,"Woods, Mercado and Shaffer/Ricardo Guerra","Woods, Mercado and Shaffer/Ricardo Guerra",Realigned asymmetric solution,Pursue,30,2022-05-07,2022-07-18,,Jodi Ramirez,Ann Swanson,William Norris%,Natasha Gray,Cassandra Campbell,,,EUR,65.12369954045383,65.12369954045383,assurance,E63621579,E63621579-875,Private,CCaSS,Belgique,Europe
assurance,Media & Entertainment,"Casey, Beck and Jensen/Jason Miller","Casey, Beck and Jensen/Jason Miller",Ergonomic 24/7 approach,Qualify,35,2023-06-28,2024-06-18,,Brittany Beck,John Smith,Ashley Wolfe%,Tracy Chavez,Michael Thompson,,,USD,61.28019149018574,61.28019149018574,assurance,E62797040,E62797040-876,TMT,Audit & Governance,Nigeria,Afrique
tax,Wealth & Asset Management,Compton-Rivera/Jacob Ryan,Compton-Rivera/Jacob Ryan,Organic eco-centric core,Closing,5,2023-05-08,2023-06-12,,Joseph Hester,Scott Miller,Steven Foster%,Erin Carter,Martin Bullock,,,USD,52.54071120576308,52.54071120576308,tax,E65580996,E65580996-877,FS,Indirect,Congo Brazzaville,Afrique
sat,Wealth & Asset Management,Calderon LLC/John Reynolds,Calderon LLC/John Reynolds,Grass-roots 5thgeneration conglomeration,Identify,10,2021-12-14,2022-05-28,,Debra Rice,Tony Herrera,Sierra Nunez%,Jennifer Wade,Julie Proctor,,,USD,58.14308924809467,58.14308924809467,sat,E69711094,E69711094-878,FS,Transactions & Corporate Finance,Nigeria,Afrique
sat,Wealth & Asset Management,"Cummings, Wallace and Smith/Gregory Barber","Cummings, Wallace and Smith/Gregory Barber",Horizontal asymmetric intranet,Qualify,25,2023-02-17,2023-10-04,,Kathleen Wright,Gina Robinson,Teresa Hahn%,Erik Jones,Jamie Bauer,,,EUR,78.30815964412665,78.30815964412665,sat,E65663330,E65663330-879,FS,Transactions & Corporate Finance,Danemark,Europe
tax,Defense,Lopez Group/Richard Johnson,Lopez Group/Richard Johnson,Proactive logistical focus group,Identify,20,2023-02-03,2023-05-01,,Daniel Diaz,Keith Kane,Corey Goodman%,Carolyn Valencia,Stephanie Weaver,,,EUR,59.04444064046736,59.04444064046736,tax,E62532327,E62532327-880,GPS,International Tax Transaction Services,Suisse,Europe
assurance,startup,Delacruz-Casey/Lawrence Lopez,Delacruz-Casey/Lawrence Lopez,Devolved next generation Local Area Network,Closing,100,2022-02-20,2022-11-25,,Cynthia Gray,Christopher Shepherd,Charles Newton%,Ryan Clayton,Brooke Mitchell,,,USD,93.9100035420294,93.9100035420294,assurance,E68363433,E68363433-881,Private,CCaSS,Qatar,Asie
sat,Banking & Capital Markets,"Jones, Miller and Smith/Jennifer Daniels","Jones, Miller and Smith/Jennifer Daniels",Customer-focused logistical complexity,Identify,10,2022-03-01,2022-11-22,,Shannon Hess,Gregory Fernandez,Daniel Schmidt%,Alejandro White,Christine Bray,,,EUR,94.71492963724452,94.71492963724452,sat,E65833860,E65833860-882,FS,EY-P,Italie,Europe
tax,startup,Coleman-Sanchez/Dr. Thomas Chen,Coleman-Sanchez/Dr. Thomas Chen,Horizontal interactive frame,Lost,20,2023-08-15,2024-01-12,,Cody Lewis,Barbara Baker,Mr. Robert Harper%,Jennifer Wilkerson,Jacqueline Schultz,,,EUR,59.24171761415836,59.24171761415836,tax,E62325463,E62325463-883,Private,BTS,Italie,Europe
sat,Wealth & Asset Management,Davis-Navarro/Angela Cook,Davis-Navarro/Angela Cook,Visionary system-worthy attitude,Identify,15,2022-05-02,2022-10-19,,Stephen Brown,Mr. Bradley Pham,Brenda Hicks%,Leonard Barnett,Mrs. Erica Nelson,,,EUR,64.29467742025095,64.29467742025095,sat,E68816463,E68816463-884,FS,Transactions & Corporate Finance,Suisse,Europe
consulting,Telecommunications,Wells-Trevino/Vincent Graves,Wells-Trevino/Vincent Graves,Horizontal user-facing middleware,Qualify,35,2022-09-08,2023-07-30,,Austin Gallagher,Amy Wright,Christopher Bates%,Marcia Jennings,Maria Smith,,,USD,65.66503336425407,65.66503336425407,consulting,E63387166,E63387166-885,TMT,Customer & Growth,Éthiopie,Afrique
consulting,Banking & Capital Markets,"Medina, Ho and Arias/Maria Patterson","Medina, Ho and Arias/Maria Patterson",Centralized optimizing process improvement,Pursue,50,2022-01-10,2022-05-24,,Shannon Payne,Matthew Davis,Matthew Knox DDS%,Sean Foster,Jillian Jones,,,EUR,88.64758855411411,88.64758855411411,consulting,E68572303,E68572303-886,FS,Customer & Growth,France,Europe
tax,Insurance,Moreno Group/Crystal Gomez,Moreno Group/Crystal Gomez,Advanced logistical methodology,Lost,5,2023-06-07,2023-11-03,,Steven James,Tracy Carlson,Carol Kelly%,Michael Benson DVM,John Myers,,,USD,65.70597227698971,65.70597227698971,tax,E69357052,E69357052-887,FS,BTS,Lesotho,Afrique
assurance,startup,"Boyd, Hunt and Hernandez/Bethany Newton","Boyd, Hunt and Hernandez/Bethany Newton",Advanced tangible circuit,Pursue,40,2023-10-23,2024-06-06,,Mary Navarro,Kathy Hunt,Daniel Gaines%,Mark Harrison,Kenneth Leblanc,,,EUR,77.3933643030243,77.3933643030243,assurance,E65380977,E65380977-888,Private,CCaSS,Angleterre,Europe
assurance,Health,"Goodman, Allen and Horton/Martha Morgan","Goodman, Allen and Horton/Martha Morgan",Organized neutral adapter,Identify,20,2023-04-18,2023-09-14,,Haley Torres,Harold Tucker,Adam Malone%,Brent Tucker,Joel Wolf,,,USD,73.7690891213776,73.7690891213776,assurance,E68203528,E68203528-889,GPS,Audit & Governance,Congo Brazzaville,Afrique
sat,Insurance,Johnson-White/Frank Salazar,Johnson-White/Frank Salazar,Polarized explicit definition,Won,100,2023-06-08,2024-03-08,2024-04-29,Anthony Garcia,Miguel Mckenzie Jr.,Carla Huerta%,Kimberly Taylor,Charles Phillips,approved,,USD,91.61795233679013,91.61795233679013,sat,E62773180,E62773180-890,FS,Transactions & Corporate Finance,Angola,Afrique
consulting,Banking & Capital Markets,Aguirre Inc/George Smith,Aguirre Inc/George Smith,Expanded reciprocal attitude,Declined,5,2023-02-12,2023-09-03,,Ryan Gonzalez,Alison Ashley,Perry Barnes%,Justin Moore,Erik Wood,,,USD,74.00375110201098,74.00375110201098,consulting,E68175082,E68175082-891,FS,Risk,Mali,Afrique
tax,Banking & Capital Markets,Frazier and Sons/Natalie Smith,Frazier and Sons/Natalie Smith,Progressive didactic data-warehouse,Identify,20,2023-02-11,2024-02-02,,Crystal Strong,Katherine Anderson,Debra Walton%,Patrick Schroeder,Renee Sanchez,,,EUR,64.33930062048978,64.33930062048978,tax,E66445264,E66445264-892,FS,Indirect,Luxembourg,Europe
assurance,startup,"Brooks, Edwards and Mullins/Richard Peterson","Brooks, Edwards and Mullins/Richard Peterson",Front-line bottom-line productivity,Identify,15,2023-04-12,2024-02-11,,Deborah Delacruz,Victoria Mendoza,Tyler Bowen%,Gregory Brown,David Simmons,,,USD,79.75379084205903,79.75379084205903,assurance,E69601861,E69601861-893,Private,CCaSS,Mauritanie,Afrique
sat,startup,Thomas and Sons/Maria Baker,Thomas and Sons/Maria Baker,Universal modular process improvement,Declined,100,2023-01-23,2023-08-17,,Corey Anderson,Anthony Stone,Anthony Rosario%,Jeffrey Parker,Steven Harris,,,EUR,74.7568544002533,74.7568544002533,sat,E69327873,E69327873-894,Private,Transactions & Corporate Finance,Allemagne,Europe
tax,Wealth & Asset Management,Fuller PLC/Gregory Garcia,Fuller PLC/Gregory Garcia,Seamless even-keeled migration,Pursue,60,2021-07-20,2022-03-05,,Sara Smith,Meagan Harris,Bradley Waters%,Shannon Moore,Elizabeth Reyes,,,EUR,75.51007983192936,75.51007983192936,tax,E68329066,E68329066-895,FS,GCR,Lettonie,Europe
tax,Telecommunications,"Adams, Murphy and Giles/Donna White","Adams, Murphy and Giles/Donna White",Reactive responsive architecture,Identify,10,2022-03-10,2022-07-04,,Mary Costa,Kimberly Schroeder,Michael Brooks%,Timothy Harrington,Maria Morales,,,EUR,79.21643397268073,79.21643397268073,tax,E65903762,E65903762-896,TMT,PAS,Belgique,Europe
assurance,Insurance,Vance Inc/Philip Moore,Vance Inc/Philip Moore,Total solution-oriented interface,Lost,5,2021-07-21,2022-01-11,,Amy Turner,Michael Boone,Alice Dunn%,Debra Ayala,Robert Buckley,,,USD,54.13712659461688,54.13712659461688,assurance,E63120635,E63120635-897,FS,Other Assurance,Mauritanie,Afrique
assurance,Banking & Capital Markets,Ramirez LLC/Christie Mcdowell,Ramirez LLC/Christie Mcdowell,Configurable homogeneous array,Closing,100,2023-12-29,2024-04-26,,Steven Best,Emma Frost,Cole Barnett%,Elizabeth Mercer,Stephanie Mann,,,USD,55.33417877369563,55.33417877369563,assurance,E66303362,E66303362-898,FS,Technology Assurance,Arabie saoudite,Asie
assurance,Infrastructure,Mitchell Group/Caitlin Russell MD,Mitchell Group/Caitlin Russell MD,Ergonomic bandwidth-monitored moderator,Lost,100,2021-03-17,2021-09-23,,Tyler Long,David Smith,Beth Barnes%,Elizabeth Fitzgerald,Geoffrey Stokes,,,USD,71.77050746530344,71.77050746530344,assurance,E61561075,E61561075-899,GPS,Forensics,Koweït,Asie
sat,startup,Krause-Howard/Nicole Lowe,Krause-Howard/Nicole Lowe,Reverse-engineered background structure,Declined,5,2021-07-14,2021-12-31,,Steve Hinton,Robert Thomas,Sheri Burns%,Sabrina Anderson,Jessica Martinez,,,USD,72.8521444528981,72.8521444528981,sat,E66454515,E66454515-900,Private,Transactions & Corporate Finance,Cameroun,Afrique
sat,Technology,"Brown, Walsh and Ochoa/Alexandra Taylor","Brown, Walsh and Ochoa/Alexandra Taylor",Horizontal methodical flexibility,Identify,10,2023-05-12,2024-03-03,,Michael Potts,Charles Henderson,Allen Anderson%,Adam Young,Christopher Russell,,,USD,79.95046065405415,79.95046065405415,sat,E62088908,E62088908-901,TMT,EY-P,Côte d’Ivoire,Afrique
sat,Infrastructure,Rodriguez Group/Joseph Cook,Rodriguez Group/Joseph Cook,Fundamental demand-driven capability,Won,20,2021-07-21,2022-04-26,2022-06-01,Samantha Wells,Andrew Moreno,Samantha Huynh%,Stephen Hamilton,Ryan Cook,approved,,USD,80.53472923834599,80.53472923834599,sat,E64800631,E64800631-902,GPS,Transactions & Corporate Finance,Kenya,Afrique
consulting,Media & Entertainment,Mcgrath PLC/Michael Martin,Mcgrath PLC/Michael Martin,Triple-buffered well-modulated budgetary management,Lost,20,2021-03-07,2021-05-10,,Jose Sanchez,Mr. Alexander Hoover DVM,Jennifer Williams%,Darren Davis,Tracy French,,,USD,63.4102020877764,63.4102020877764,consulting,E64676221,E64676221-903,TMT,Technology Assurance,Djibouti,Afrique
sat,Health,Collins Ltd/Jamie Rivera,Collins Ltd/Jamie Rivera,Mandatory scalable monitoring,Lost,20,2022-02-28,2022-08-20,,Holly Rice,Kimberly Lindsey,Jeanne Garner%,Daniel Richardson,Yvonne Brewer,,,EUR,83.5996955829076,83.5996955829076,sat,E61860274,E61860274-904,GPS,Transactions & Corporate Finance,Italie,Europe
consulting,Insurance,Ruiz-Williams/Sarah Johnson,Ruiz-Williams/Sarah Johnson,Intuitive 24hour access,Identify,15,2023-12-15,2024-11-25,,Amanda Mccoy,Jeremy Hebert,Mr. James Harris%,Connie Williams,Kimberly Willis,,,USD,83.09919742301562,83.09919742301562,consulting,E66826056,E66826056-905,FS,Compliance and Resilience,Sao Tomé,Afrique
sat,startup,Gonzalez LLC/James Long,Gonzalez LLC/James Long,Universal real-time core,Lost,20,2023-01-02,2023-09-09,,Lonnie Kent,Amanda Webb,Cassandra Newton%,Suzanne Johnson,Joel Powers,,,TND,61.894214419769256,61.894214419769256,sat,E61708586,E61708586-906,Private,Transactions & Corporate Finance,Tunisie,Tunisia
tax,Insurance,"Harris, Castro and Carlson/Taylor Malone","Harris, Castro and Carlson/Taylor Malone",Profit-focused empowering toolset,Closing,5,2022-09-11,2023-06-13,,Carla Anderson,Shane Wells,Cindy Crawford%,Andrew Barrera,Larry Stevenson,,,EUR,65.1559771202187,65.1559771202187,tax,E65051421,E65051421-907,FS,GCR,Allemagne,Europe
tax,Infrastructure,Reyes-Hampton/Michael Sullivan,Reyes-Hampton/Michael Sullivan,Fully-configurable 4thgeneration pricing structure,Declined,100,2021-07-05,2021-08-23,,Sarah Berg,Bonnie Henderson,Jennifer Freeman%,Stacy Middleton,Antonio Johnson,,,EUR,76.05646747440964,76.05646747440964,tax,E69427048,E69427048-908,GPS,Law,Luxembourg,Europe
assurance,startup,Holmes-Mcclain/John Beard,Holmes-Mcclain/John Beard,Monitored static framework,Lost,100,2021-12-19,2022-08-17,,Rebecca Acosta,Taylor Baldwin,Miranda Bradshaw%,Erin Taylor,Daniel Foster,,,USD,92.62224994484362,92.62224994484362,assurance,E66557881,E66557881-909,Private,FAAS,Lesotho,Afrique
sat,Media & Entertainment,Larson-Shannon/Maria Nguyen,Larson-Shannon/Maria Nguyen,Grass-roots clear-thinking product,Declined,5,2021-04-14,2021-09-20,,John Stevens,Ashlee Hayes,Amanda Benson%,Benjamin Diaz,Kevin Johnson,,,EUR,76.70467482866309,76.70467482866309,sat,E63473468,E63473468-910,TMT,EY-P,Allemagne,Europe
sat,Defense,Campbell-Brown/Amber Stevens,Campbell-Brown/Amber Stevens,Synergistic value-added capability,Qualify,40,2023-01-01,2023-11-10,,Dawn Smith,John Cox,Dalton Carter%,William Fowler,Gary Bailey,,,EUR,74.81485120208512,74.81485120208512,sat,E68711881,E68711881-911,GPS,Transactions & Corporate Finance,Luxembourg,Europe
sat,startup,Brown-Hunt/Amanda Davidson,Brown-Hunt/Amanda Davidson,Assimilated system-worthy data-warehouse,Identify,15,2022-08-06,2023-07-04,,Susan Lee,Tracy Bradley,Eileen Holland%,Laura Frederick,Christopher Patel,,,USD,65.82122463173157,65.82122463173157,sat,E62424866,E62424866-912,Private,EY-P,Madagascar,Afrique
